date,value,PCEweight,quantity,item_name,label,price_norm,qty_norm
2024-12-01,138.796,0.05948438053577908,118.999,Purchased meals and beverages (102),Food Away from Home (purchased meals),140.21072622763683,118.37634044923702
2025-01-01,139.125,0.05991243671449479,119.269,Purchased meals and beverages (102),Food Away from Home (purchased meals),140.54307967390974,118.6449276804011
2025-02-01,139.66899999999998,0.05940193576253222,118.125,Purchased meals and beverages (102),Food Away from Home (purchased meals),141.0926245820327,117.50691363428368
2025-03-01,140.134,0.06036327981180639,120.59,Purchased meals and beverages (102),Food Away from Home (purchased meals),141.56236425533632,119.95901557805941
2025-04-01,140.706,0.06050256405807077,120.745,Purchased meals and beverages (102),Food Away from Home (purchased meals),142.14019456314207,120.11320454409807
2025-05-01,141.127,0.06044783224325083,120.325,Purchased meals and beverages (102),Food Away from Home (purchased meals),142.56548575122991,119.69540218450949
2025-06-01,141.692,0.06064016035755556,120.883,Purchased meals and beverages (102),Food Away from Home (purchased meals),143.13624470911498,120.25048246224857
2025-07-01,142.096,0.06028267174630642,120.627,Purchased meals and beverages (102),Food Away from Home (purchased meals),143.54436261882393,119.9958219764041
2025-08-01,142.507,0.06029638530250281,120.974,Purchased meals and beverages (102),Food Away from Home (purchased meals),143.9595518784536,120.34100630682609
2025-09-01,142.707,0.06026002848916582,121.181,Purchased meals and beverages (102),Food Away from Home (purchased meals),144.16159044761645,120.54692318405189
2025-10-01,143.02200000000002,0.05987334041499301,120.697,Purchased meals and beverages (102),Food Away from Home (purchased meals),144.47980119404798,120.06545570300221
2025-11-01,143.33800000000002,0.05988947366429829,121.078,Purchased meals and beverages (102),Food Away from Home (purchased meals),144.79902213332528,120.44446212920042
